concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng;
Silleda;197326;117373;ES1140008.1067;UA420;19.72574492;UA400;3438.32011;197335;ES1140008.1067;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;3438.32011;
Silleda;197327;117373;ES1140008.1067;UA420;19.72574492;UA400;3438.32011;197336;ES1140008.1067;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;3438.32011;
Silleda;197328;117373;ES1140008.1067;UA420;19.72574492;UA400;3438.32011;197337;ES1140008.1067;1;S;4030;4030;;Queirogais secos europeos;3438.32011;
Silleda;197439;117519;ES1140008.1136;UA420;55.45065083;UA400;9582.811219;197448;ES1140008.1136;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;9582.811219;
Silleda;197440;117519;ES1140008.1136;UA420;55.45065083;UA400;9582.811219;197449;ES1140008.1136;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;9582.811219;
Silleda;197441;117519;ES1140008.1136;UA420;55.45065083;UA400;9582.811219;197450;ES1140008.1136;1;S;4030;4030;;Queirogais secos europeos;9582.811219;
Silleda;197455;117182;ES1140008.1139;UA320;9.262350727;UA300;1491.768673;197468;ES1140008.1139;2;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1491.768673;
Silleda;197456;117182;ES1140008.1139;UA320;9.262350727;UA300;1491.768673;197467;ES1140008.1139;1;V;4030;4030;;Queirogais secos europeos;1491.768673;
Silleda;197457;117182;ES1140008.1139;UA320;9.262350727;UA300;1491.768673;197466;ES1140008.1139;4;V;4030;4030;;Queirogais secos europeos;1491.768673;
Silleda;197458;117182;ES1140008.1139;UA320;9.262350727;UA300;1491.768673;197464;ES1140008.1139;2;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1491.768673;
Silleda;197459;117182;ES1140008.1139;UA320;9.262350727;UA300;1491.768673;197465;ES1140008.1139;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1491.768673;
Somozas; As;29323;25201;ES1110013.0380;UA411;48.2008513;UA400;9314.436886;29394;ES1110013.0380;1;S;4030;4030;;Queirogais secos europeos;9314.436886
Somozas; As;29324;25201;ES1110013.0380;UA411;48.2008513;UA400;9314.436886;29395;ES1110013.0380;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;9314.436886
Somozas; As;29325;25201;ES1110013.0380;UA411;48.2008513;UA400;9314.436886;29396;ES1110013.0380;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;9314.436886
Somozas; As;29326;25201;ES1110013.0380;UA411;48.2008513;UA400;9314.436886;29391;ES1110013.0380;5;V;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;9314.436886
Somozas; As;29327;25201;ES1110013.0380;UA411;48.2008513;UA400;9314.436886;29392;ES1110013.0380;1;S;3260;3260;;Ríos dos pisos basal a montano;9314.436886
Somozas; As;29328;25201;ES1110013.0380;UA411;48.2008513;UA400;9314.436886;29393;ES1110013.0380;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;9314.436886
Triacastela;39093;33068;Es1120001.0108;UA220;0.139709893;UA200;1445.106176;39161;Es1120001.0108;5;P;3260;3260;;Ríos dos pisos basal a montano;1445.106176;
Triacastela;39094;33068;Es1120001.0108;UA220;0.139709893;UA200;1445.106176;39162;Es1120001.0108;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;1445.106176;
Triacastela;39095;33068;Es1120001.0108;UA220;0.139709893;UA200;1445.106176;39163;Es1120001.0108;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1445.106176;
Triacastela;39402;33167;Es1120001.0214;UA220;1.404487233;UA200;13828.87769;39470;Es1120001.0214;5;P;3260;3260;;Ríos dos pisos basal a montano;13828.87769;
Triacastela;39403;33167;Es1120001.0214;UA220;1.404487233;UA200;13828.87769;39471;Es1120001.0214;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;13828.87769;
Triacastela;39404;33167;Es1120001.0214;UA220;1.404487233;UA200;13828.87769;39472;Es1120001.0214;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;13828.87769;
Triacastela;40740;33619;Es1120001.0672;UA422;39.0549247;UA400;5889.750469;40808;Es1120001.0672;1;V;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;5889.750469;
Triacastela;40741;33619;Es1120001.0672;UA422;39.0549247;UA400;5889.750469;40809;Es1120001.0672;1;V;9380;9380;;Bosques de Ilex aquifolium;5889.750469;
Triacastela;41016;33744;Es1120001.0799;UA422;42.41497269;UA400;9240.549592;41084;Es1120001.0799;1;V;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;9240.549592;
Triacastela;41017;33744;Es1120001.0799;UA422;42.41497269;UA400;9240.549592;41085;Es1120001.0799;1;V;9380;9380;;Bosques de Ilex aquifolium;9240.549592;
Triacastela;42536;34118;Es1120001.1188;UA310;1650.876879;UA300;162005.1581;42605;Es1120001.1188;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;162005.1581;
Triacastela;42537;34118;Es1120001.1188;UA310;1650.876879;UA300;162005.1581;42610;Es1120001.1188;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;162005.1581;
Triacastela;42538;34118;Es1120001.1188;UA310;1650.876879;UA300;162005.1581;42611;Es1120001.1188;1;S;8310;8310;;Covas non explotadas polo turismo;162005.1581;
Triacastela;42539;34118;Es1120001.1188;UA310;1650.876879;UA300;162005.1581;42609;Es1120001.1188;1;S;3260;3260;;Ríos dos pisos basal a montano;162005.1581;
Triacastela;42540;34118;Es1120001.1188;UA310;1650.876879;UA300;162005.1581;42608;Es1120001.1188;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;162005.1581;
Triacastela;42541;34118;Es1120001.1188;UA310;1650.876879;UA300;162005.1581;42606;Es1120001.1188;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;162005.1581;
Triacastela;42542;34118;Es1120001.1188;UA310;1650.876879;UA300;162005.1581;42604;Es1120001.1188;5;P;4030;4030;;Queirogais secos europeos;162005.1581;
Triacastela;42543;34118;Es1120001.1188;UA310;1650.876879;UA300;162005.1581;42607;Es1120001.1188;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;162005.1581;
Triacastela;44670;34471;Es1120001.1557;UA310;56.69541959;UA300;10090.56463;44739;Es1120001.1557;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;10090.56463;
Triacastela;44671;34471;Es1120001.1557;UA310;56.69541959;UA300;10090.56463;44744;Es1120001.1557;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;10090.56463;
Triacastela;44672;34471;Es1120001.1557;UA310;56.69541959;UA300;10090.56463;44745;Es1120001.1557;1;S;8310;8310;;Covas non explotadas polo turismo;10090.56463;
Triacastela;44673;34471;Es1120001.1557;UA310;56.69541959;UA300;10090.56463;44743;Es1120001.1557;1;S;3260;3260;;Ríos dos pisos basal a montano;10090.56463;
Triacastela;44674;34471;Es1120001.1557;UA310;56.69541959;UA300;10090.56463;44742;Es1120001.1557;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;10090.56463;
Triacastela;44675;34471;Es1120001.1557;UA310;56.69541959;UA300;10090.56463;44740;Es1120001.1557;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;10090.56463;
Triacastela;44676;34471;Es1120001.1557;UA310;56.69541959;UA300;10090.56463;44738;Es1120001.1557;5;P;4030;4030;;Queirogais secos europeos;10090.56463;
Triacastela;44677;34471;Es1120001.1557;UA310;56.69541959;UA300;10090.56463;44741;Es1120001.1557;1;V;8230;8230;;Rochedos silíceos con vexetación pioneira;10090.56463;
Triacastela;51308;36706;Es1120001.3814;UA425;50.85900261;UA400;4756.165389;51377;Es1120001.3814;1;S;3260;3260;;Ríos dos pisos basal a montano;4756.165389;
Triacastela;51309;36706;Es1120001.3814;UA425;50.85900261;UA400;4756.165389;51378;Es1120001.3814;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;4756.165389;
Triacastela;51310;36706;Es1120001.3814;UA425;50.85900261;UA400;4756.165389;51379;Es1120001.3814;1;S;4030;4030;;Queirogais secos europeos;4756.165389;
Triacastela;51311;36706;Es1120001.3814;UA425;50.85900261;UA400;4756.165389;51380;Es1120001.3814;1;S;6510;6510;;Prados de sega de baixa altitude;4756.165389;
Triacastela;51312;36706;Es1120001.3814;UA425;50.85900261;UA400;4756.165389;51376;Es1120001.3814;5;P;9260;9260;;Soutos;4756.165389;
Triacastela;51328;36710;Es1120001.3818;UA425;51.72523813;UA400;7308.607926;51396;Es1120001.3818;5;P;9260;9260;;Soutos;7308.607926;
Triacastela;51329;36710;Es1120001.3818;UA425;51.72523813;UA400;7308.607926;51397;Es1120001.3818;1;S;3260;3260;;Ríos dos pisos basal a montano;7308.607926;
Triacastela;51330;36710;Es1120001.3818;UA425;51.72523813;UA400;7308.607926;51398;Es1120001.3818;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;7308.607926;
Triacastela;51331;36710;Es1120001.3818;UA425;51.72523813;UA400;7308.607926;51399;Es1120001.3818;1;S;4030;4030;;Queirogais secos europeos;7308.607926;
Triacastela;51332;36710;Es1120001.3818;UA425;51.72523813;UA400;7308.607926;51400;Es1120001.3818;1;S;6510;6510;;Prados de sega de baixa altitude;7308.607926;
Triacastela;57495;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57567;Es1120001.4604;1;V;4030;4030;;Queirogais secos europeos;2102.999577;
Triacastela;57496;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57572;Es1120001.4604;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;2102.999577;
Triacastela;57497;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57571;Es1120001.4604;1;V;4030;4030;;Queirogais secos europeos;2102.999577;
Triacastela;57498;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57570;Es1120001.4604;1;V;4030;4030;;Queirogais secos europeos;2102.999577;
Triacastela;57499;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57573;Es1120001.4604;1;S;3260;3260;;Ríos dos pisos basal a montano;2102.999577;
Triacastela;57500;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57566;Es1120001.4604;1;V;8310;8310;;Covas non explotadas polo turismo;2102.999577;
Triacastela;57501;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57565;Es1120001.4604;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;2102.999577;
Triacastela;57502;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57564;Es1120001.4604;3;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;2102.999577;
Triacastela;57503;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57563;Es1120001.4604;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;2102.999577;
Triacastela;57504;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57569;Es1120001.4604;1;V;4030;4030;;Queirogais secos europeos;2102.999577;
Triacastela;57505;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57568;Es1120001.4604;1;V;4030;4030;;Queirogais secos europeos;2102.999577;
Triacastela;59455;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59527;Es1120001.4782;1;V;4030;4030;;Queirogais secos europeos;934.141415;
Triacastela;59456;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59533;Es1120001.4782;1;S;3260;3260;;Ríos dos pisos basal a montano;934.141415;
Triacastela;59457;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59532;Es1120001.4782;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;934.141415;
Triacastela;59458;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59531;Es1120001.4782;1;V;4030;4030;;Queirogais secos europeos;934.141415;
Triacastela;59459;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59530;Es1120001.4782;1;V;4030;4030;;Queirogais secos europeos;934.141415;
Triacastela;59460;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59523;Es1120001.4782;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;934.141415;
Triacastela;59461;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59528;Es1120001.4782;1;V;4030;4030;;Queirogais secos europeos;934.141415;
Triacastela;59462;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59526;Es1120001.4782;1;V;8310;8310;;Covas non explotadas polo turismo;934.141415;
Triacastela;59463;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59525;Es1120001.4782;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;934.141415;
Triacastela;59464;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59524;Es1120001.4782;3;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;934.141415;
Triacastela;59465;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59529;Es1120001.4782;1;V;4030;4030;;Queirogais secos europeos;934.141415;
Triacastela;65001;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65069;Es1120001.5803;4;V;6520;6520;;Prados de sega de montaña;8866.454078;
Triacastela;65002;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65074;Es1120001.5803;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;8866.454078;
Triacastela;65003;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65077;Es1120001.5803;1;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;8866.454078;
Triacastela;65004;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65076;Es1120001.5803;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;8866.454078;
Triacastela;65005;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65075;Es1120001.5803;1;S;6210*;6210;X;Prados secos seminaturais (Festuco-Brometalia);8866.454078;
Triacastela;65006;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65073;Es1120001.5803;1;S;4030;4030;;Queirogais secos europeos;8866.454078;
Triacastela;65007;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65072;Es1120001.5803;1;S;6410;6410;;Prados con Molinia;8866.454078;
Triacastela;65008;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65070;Es1120001.5803;2;V;6510;6510;;Prados de sega de baixa altitude;8866.454078;
Triacastela;65009;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65071;Es1120001.5803;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;8866.454078;
Valadouro; O;99691;69048;ES1120015.1033;UA532;0.497810957;UA500;299.7342734;99759;ES1120015.1033;3;V;6510;6510;;Prados de sega de baixa altitude;299.7342734
Valadouro; O;99732;69038;ES1120015.1056;UA230;13.05903244;UA200;1632.508799;99800;ES1120015.1056;5;P;7130;7130;;Turbeiras de cobertor (* para turbeiras activas);1632.508799
Valadouro; O;99733;69038;ES1120015.1056;UA230;13.05903244;UA200;1632.508799;99801;ES1120015.1056;5;V;7140;7140;;Turbeiras de transición e inllós;1632.508799
Valadouro; O;99789;69341;ES1120015.1084;UA270;2.622122707;UA200;1827.411462;99859;ES1120015.1084;1;V;6230*;6230;X;Formacións herbáceas con Nardus;1827.411462
Valadouro; O;99790;69341;ES1120015.1084;UA270;2.622122707;UA200;1827.411462;99860;ES1120015.1084;2;V;7110*;7110;X;Turbeiras altas activas;1827.411462
Valadouro; O;99791;69341;ES1120015.1084;UA270;2.622122707;UA200;1827.411462;99858;ES1120015.1084;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;1827.411462
Valadouro; O;99792;69341;ES1120015.1084;UA270;2.622122707;UA200;1827.411462;99857;ES1120015.1084;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;1827.411462
Valadouro; O;99887;69339;ES1120015.1114;UA240;32.34301378;UA200;4064.907034;99955;ES1120015.1114;5;P;7120;7120;;Turbeiras altas degradadas;4064.907034
Valadouro; O;99888;69339;ES1120015.1114;UA240;32.34301378;UA200;4064.907034;99956;ES1120015.1114;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;4064.907034
Valadouro; O;99921;69338;ES1120015.1122;UA320;1.517206816;UA300;969.1284048;99989;ES1120015.1122;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;969.1284048
Valadouro; O;99922;69338;ES1120015.1122;UA320;1.517206816;UA300;969.1284048;99990;ES1120015.1122;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;969.1284048
Valadouro; O;99923;69338;ES1120015.1122;UA320;1.517206816;UA300;969.1284048;99991;ES1120015.1122;2;V;4030;4030;;Queirogais secos europeos;969.1284048
Valadouro; O;99924;69338;ES1120015.1122;UA320;1.517206816;UA300;969.1284048;99992;ES1120015.1122;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;969.1284048
Valadouro; O;102003;68953;ES1120015.2123;UA230;197.6995491;UA200;21330.5123;102071;ES1120015.2123;5;P;7130;7130;;Turbeiras de cobertor (* para turbeiras activas);21330.5123
Valadouro; O;102004;68953;ES1120015.2123;UA230;197.6995491;UA200;21330.5123;102072;ES1120015.2123;5;V;7140;7140;;Turbeiras de transición e inllós;21330.5123
Valadouro; O;102058;68404;ES1120015.2152;UA631;10.42797248;UA600;1992.151361;102126;ES1120015.2152;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;1992.151361
Valadouro; O;102060;68408;ES1120015.2155;UA420;2.080983675;UA400;2133.83792;102128;ES1120015.2155;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2133.83792
Valadouro; O;102092;68411;ES1120015.2174;UA631;52.2723809;UA600;6081.352506;102160;ES1120015.2174;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;6081.352506
Valadouro; O;102105;67786;ES1120015.2177;UA530;33.21972692;UA500;4906.89968;102173;ES1120015.2177;5;V;6510;6510;;Prados de sega de baixa altitude;4906.89968
Valadouro; O;102106;67786;ES1120015.2177;UA530;33.21972692;UA500;4906.89968;102174;ES1120015.2177;1;S;6410;6410;;Prados con Molinia;4906.89968
Valadouro; O;102216;68916;ES1120015.2210;UA630;240.3816038;UA600;21442.98849;102284;ES1120015.2210;1;S;7110*;7110;X;Turbeiras altas activas;21442.98849
Valadouro; O;102217;68916;ES1120015.2210;UA630;240.3816038;UA600;21442.98849;102285;ES1120015.2210;2;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;21442.98849
Valadouro; O;102577;68757;ES1120015.2322;UA420;24.91716006;UA400;4304.874752;102647;ES1120015.2322;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;4304.874752
Valadouro; O;102578;68757;ES1120015.2322;UA420;24.91716006;UA400;4304.874752;102645;ES1120015.2322;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;4304.874752
Valadouro; O;102579;68757;ES1120015.2322;UA420;24.91716006;UA400;4304.874752;102646;ES1120015.2322;1;V;9380;9380;;Bosques de Ilex aquifolium;4304.874752
Valadouro; O;102582;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102658;ES1120015.2326;1;V;7140;7140;;Turbeiras de transición e inllós;39342.73831
Valadouro; O;102583;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102650;ES1120015.2326;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;39342.73831
Valadouro; O;102584;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102663;ES1120015.2326;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;39342.73831
Valadouro; O;102585;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102662;ES1120015.2326;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;39342.73831
Valadouro; O;102586;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102661;ES1120015.2326;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;39342.73831
Valadouro; O;102587;69453;ES1120015.2326;UA270;542.9969564;UA200;39342.73831;102660;ES1120015.2326;1;S;4030;4030;;Queirogais secos europeos;39342.73831
