concello;aeroxenadores;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng
Xermade;6;100012;70150;ES1120015.1148;UA270;113.099782223;UA200;15861.4775937;100077;ES1120015.1148;1;S;4030;4030;;Queirogais secos europeos;15861.4775937
Xermade;4;100726;68652;ES1120015.1555;UA630;73.1560573611;UA600;7540.59805569;100795;ES1120015.1555;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;7540.59805569
Xermade;4;100727;68652;ES1120015.1555;UA630;73.1560573611;UA600;7540.59805569;100794;ES1120015.1555;1;S;7110*;7110;X;Turbeiras altas activas;7540.59805569
Xermade;3;100731;67442;ES1120015.1558;UA270;18.0253444232;UA200;3942.6598859;100801;ES1120015.1558;1;V;7110*;7110;X;Turbeiras altas activas;3942.6598859
Xermade;3;100732;67442;ES1120015.1558;UA270;18.0253444232;UA200;3942.6598859;100802;ES1120015.1558;2;V;7110*;7110;X;Turbeiras altas activas;3942.6598859
Xermade;3;100733;67442;ES1120015.1558;UA270;18.0253444232;UA200;3942.6598859;100800;ES1120015.1558;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;3942.6598859
Xermade;3;100734;67442;ES1120015.1558;UA270;18.0253444232;UA200;3942.6598859;100799;ES1120015.1558;4;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;3942.6598859
Xermade;3;100735;67442;ES1120015.1558;UA270;18.0253444232;UA200;3942.6598859;100803;ES1120015.1558;3;S;4030;4030;;Queirogais secos europeos;3942.6598859
Xermade;30;100781;68655;ES1120015.1584;UA270;1070.86660965;UA200;87671.7749605;100855;ES1120015.1584;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;87671.7749605
Xermade;30;100782;68655;ES1120015.1584;UA270;1070.86660965;UA200;87671.7749605;100856;ES1120015.1584;3;S;4030;4030;;Queirogais secos europeos;87671.7749605
Xermade;30;100783;68655;ES1120015.1584;UA270;1070.86660965;UA200;87671.7749605;100854;ES1120015.1584;1;V;3160;3160;;Lagos e charcas distróficos naturais;87671.7749605
Xermade;30;100784;68655;ES1120015.1584;UA270;1070.86660965;UA200;87671.7749605;100853;ES1120015.1584;1;V;7140;7140;;Turbeiras de transición e inllós;87671.7749605
Xermade;30;100785;68655;ES1120015.1584;UA270;1070.86660965;UA200;87671.7749605;100851;ES1120015.1584;1;V;7110*;7110;X;Turbeiras altas activas;87671.7749605
Xermade;30;100786;68655;ES1120015.1584;UA270;1070.86660965;UA200;87671.7749605;100850;ES1120015.1584;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;87671.7749605
Xermade;30;100787;68655;ES1120015.1584;UA270;1070.86660965;UA200;87671.7749605;100849;ES1120015.1584;4;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;87671.7749605
Xermade;30;100788;68655;ES1120015.1584;UA270;1070.86660965;UA200;87671.7749605;100852;ES1120015.1584;2;V;7110*;7110;X;Turbeiras altas activas;87671.7749605
Xermade;62;102752;70153;ES1120015.2390;UA270;1769.28664872;UA200;138835.03257;102826;ES1120015.2390;1;V;7110*;7110;X;Turbeiras altas activas;138835.03257
Xermade;62;102753;70153;ES1120015.2390;UA270;1769.28664872;UA200;138835.03257;102834;ES1120015.2390;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;138835.03257
Xermade;62;102754;70153;ES1120015.2390;UA270;1769.28664872;UA200;138835.03257;102833;ES1120015.2390;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;138835.03257
Xermade;62;102755;70153;ES1120015.2390;UA270;1769.28664872;UA200;138835.03257;102832;ES1120015.2390;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;138835.03257
Xermade;62;102756;70153;ES1120015.2390;UA270;1769.28664872;UA200;138835.03257;102831;ES1120015.2390;1;S;4030;4030;;Queirogais secos europeos;138835.03257
Xermade;62;102757;70153;ES1120015.2390;UA270;1769.28664872;UA200;138835.03257;102830;ES1120015.2390;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;138835.03257
Xermade;62;102758;70153;ES1120015.2390;UA270;1769.28664872;UA200;138835.03257;102829;ES1120015.2390;1;V;3160;3160;;Lagos e charcas distróficos naturais;138835.03257
Xermade;62;102759;70153;ES1120015.2390;UA270;1769.28664872;UA200;138835.03257;102827;ES1120015.2390;1;V;7110*;7110;X;Turbeiras altas activas;138835.03257
Xermade;62;102760;70153;ES1120015.2390;UA270;1769.28664872;UA200;138835.03257;102825;ES1120015.2390;1;V;7110*;7110;X;Turbeiras altas activas;138835.03257
Xermade;62;102761;70153;ES1120015.2390;UA270;1769.28664872;UA200;138835.03257;102824;ES1120015.2390;1;V;6230*;6230;X;Formacións herbáceas con Nardus;138835.03257
Xermade;62;102762;70153;ES1120015.2390;UA270;1769.28664872;UA200;138835.03257;102823;ES1120015.2390;1;V;7110*;7110;X;Turbeiras altas activas;138835.03257
Xermade;62;102763;70153;ES1120015.2390;UA270;1769.28664872;UA200;138835.03257;102822;ES1120015.2390;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;138835.03257
Xermade;62;102764;70153;ES1120015.2390;UA270;1769.28664872;UA200;138835.03257;102821;ES1120015.2390;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;138835.03257
Xermade;62;102765;70153;ES1120015.2390;UA270;1769.28664872;UA200;138835.03257;102820;ES1120015.2390;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;138835.03257
Xermade;62;102766;70153;ES1120015.2390;UA270;1769.28664872;UA200;138835.03257;102828;ES1120015.2390;1;V;7140;7140;;Turbeiras de transición e inllós;138835.03257
Xermade;29;103698;70170;ES1120015.2652;UA270;1510.05004224;UA200;126826.247449;103775;ES1120015.2652;1;V;3160;3160;;Lagos e charcas distróficos naturais;126826.247449
Xermade;29;103699;70170;ES1120015.2652;UA270;1510.05004224;UA200;126826.247449;103780;ES1120015.2652;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;126826.247449
Xermade;29;103700;70170;ES1120015.2652;UA270;1510.05004224;UA200;126826.247449;103776;ES1120015.2652;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;126826.247449
Xermade;29;103701;70170;ES1120015.2652;UA270;1510.05004224;UA200;126826.247449;103777;ES1120015.2652;1;S;4030;4030;;Queirogais secos europeos;126826.247449
Xermade;29;103702;70170;ES1120015.2652;UA270;1510.05004224;UA200;126826.247449;103779;ES1120015.2652;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;126826.247449
Xermade;29;103703;70170;ES1120015.2652;UA270;1510.05004224;UA200;126826.247449;103769;ES1120015.2652;1;V;7110*;7110;X;Turbeiras altas activas;126826.247449
Xermade;29;103704;70170;ES1120015.2652;UA270;1510.05004224;UA200;126826.247449;103774;ES1120015.2652;1;V;7140;7140;;Turbeiras de transición e inllós;126826.247449
Xermade;29;103705;70170;ES1120015.2652;UA270;1510.05004224;UA200;126826.247449;103778;ES1120015.2652;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;126826.247449
Xermade;29;103706;70170;ES1120015.2652;UA270;1510.05004224;UA200;126826.247449;103772;ES1120015.2652;1;V;7110*;7110;X;Turbeiras altas activas;126826.247449
Xermade;29;103707;70170;ES1120015.2652;UA270;1510.05004224;UA200;126826.247449;103770;ES1120015.2652;1;V;6230*;6230;X;Formacións herbáceas con Nardus;126826.247449
Xermade;29;103708;70170;ES1120015.2652;UA270;1510.05004224;UA200;126826.247449;103768;ES1120015.2652;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;126826.247449
Xermade;29;103709;70170;ES1120015.2652;UA270;1510.05004224;UA200;126826.247449;103767;ES1120015.2652;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;126826.247449
Xermade;29;103710;70170;ES1120015.2652;UA270;1510.05004224;UA200;126826.247449;103766;ES1120015.2652;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;126826.247449
Xermade;29;103711;70170;ES1120015.2652;UA270;1510.05004224;UA200;126826.247449;103771;ES1120015.2652;1;V;7110*;7110;X;Turbeiras altas activas;126826.247449
Xermade;29;103712;70170;ES1120015.2652;UA270;1510.05004224;UA200;126826.247449;103773;ES1120015.2652;1;V;7110*;7110;X;Turbeiras altas activas;126826.247449
Xove;1;88613;58399;ES1120009.0091;UA320;0.911009766083;UA300;529.374333785;88681;ES1120009.0091;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;529.374333785
Xove;1;88614;58399;ES1120009.0091;UA320;0.911009766083;UA300;529.374333785;88682;ES1120009.0091;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;529.374333785
Xove;1;88615;58399;ES1120009.0091;UA320;0.911009766083;UA300;529.374333785;88683;ES1120009.0091;1;V;8310;8310;;Covas non explotadas polo turismo;529.374333785
Xove;1;88616;58399;ES1120009.0091;UA320;0.911009766083;UA300;529.374333785;88684;ES1120009.0091;3;V;4030;4030;;Queirogais secos europeos;529.374333785
Xove;1;88617;58399;ES1120009.0091;UA320;0.911009766083;UA300;529.374333785;88685;ES1120009.0091;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;529.374333785
Xove;1;88667;58414;ES1120009.0109;UA320;1.48902001717;UA300;1173.08753555;88736;ES1120009.0109;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1173.08753555
Xove;1;88668;58414;ES1120009.0109;UA320;1.48902001717;UA300;1173.08753555;88737;ES1120009.0109;1;V;8310;8310;;Covas non explotadas polo turismo;1173.08753555
Xove;1;88669;58414;ES1120009.0109;UA320;1.48902001717;UA300;1173.08753555;88738;ES1120009.0109;3;V;4030;4030;;Queirogais secos europeos;1173.08753555
Xove;1;88670;58414;ES1120009.0109;UA320;1.48902001717;UA300;1173.08753555;88739;ES1120009.0109;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1173.08753555
Xove;1;88671;58414;ES1120009.0109;UA320;1.48902001717;UA300;1173.08753555;88735;ES1120009.0109;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1173.08753555
Xove;2;88697;58431;ES1120009.0129;UA320;10.3434091303;UA300;2326.93915701;88766;ES1120009.0129;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;2326.93915701
Xove;2;88698;58431;ES1120009.0129;UA320;10.3434091303;UA300;2326.93915701;88770;ES1120009.0129;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;2326.93915701
Xove;2;88699;58431;ES1120009.0129;UA320;10.3434091303;UA300;2326.93915701;88769;ES1120009.0129;1;V;4030;4030;;Queirogais secos europeos;2326.93915701
Xove;2;88700;58431;ES1120009.0129;UA320;10.3434091303;UA300;2326.93915701;88767;ES1120009.0129;1;V;8310;8310;;Covas non explotadas polo turismo;2326.93915701
Xove;2;88701;58431;ES1120009.0129;UA320;10.3434091303;UA300;2326.93915701;88765;ES1120009.0129;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;2326.93915701
Xove;2;88702;58431;ES1120009.0129;UA320;10.3434091303;UA300;2326.93915701;88768;ES1120009.0129;3;V;4030;4030;;Queirogais secos europeos;2326.93915701
Xove;1;88712;58437;ES1120009.0136;UA320;14.0478101613;UA300;2978.07881592;88784;ES1120009.0136;1;V;4030;4030;;Queirogais secos europeos;2978.07881592
Xove;1;88713;58437;ES1120009.0136;UA320;14.0478101613;UA300;2978.07881592;88785;ES1120009.0136;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;2978.07881592
Xove;1;88714;58437;ES1120009.0136;UA320;14.0478101613;UA300;2978.07881592;88783;ES1120009.0136;3;V;4030;4030;;Queirogais secos europeos;2978.07881592
Xove;1;88715;58437;ES1120009.0136;UA320;14.0478101613;UA300;2978.07881592;88782;ES1120009.0136;1;V;8310;8310;;Covas non explotadas polo turismo;2978.07881592
Xove;1;88716;58437;ES1120009.0136;UA320;14.0478101613;UA300;2978.07881592;88781;ES1120009.0136;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;2978.07881592
Xove;1;88717;58437;ES1120009.0136;UA320;14.0478101613;UA300;2978.07881592;88780;ES1120009.0136;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;2978.07881592
Xove;1;88747;58446;ES1120009.0147;UA320;8.39429335333;UA300;1940.17175754;88819;ES1120009.0147;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1940.17175754
Xove;1;88748;58446;ES1120009.0147;UA320;8.39429335333;UA300;1940.17175754;88815;ES1120009.0147;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1940.17175754
Xove;1;88749;58446;ES1120009.0147;UA320;8.39429335333;UA300;1940.17175754;88816;ES1120009.0147;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1940.17175754
Xove;1;88750;58446;ES1120009.0147;UA320;8.39429335333;UA300;1940.17175754;88817;ES1120009.0147;1;V;8310;8310;;Covas non explotadas polo turismo;1940.17175754
Xove;1;88751;58446;ES1120009.0147;UA320;8.39429335333;UA300;1940.17175754;88818;ES1120009.0147;3;V;4030;4030;;Queirogais secos europeos;1940.17175754
Xove;2;88761;58448;ES1120009.0149;UA320;14.1007400979;UA300;2268.58446847;88832;ES1120009.0149;3;V;4030;4030;;Queirogais secos europeos;2268.58446847
Xove;2;88762;58448;ES1120009.0149;UA320;14.1007400979;UA300;2268.58446847;88833;ES1120009.0149;1;V;4030;4030;;Queirogais secos europeos;2268.58446847
Xove;2;88763;58448;ES1120009.0149;UA320;14.1007400979;UA300;2268.58446847;88831;ES1120009.0149;1;V;8310;8310;;Covas non explotadas polo turismo;2268.58446847
Xove;2;88764;58448;ES1120009.0149;UA320;14.1007400979;UA300;2268.58446847;88830;ES1120009.0149;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;2268.58446847
Xove;2;88765;58448;ES1120009.0149;UA320;14.1007400979;UA300;2268.58446847;88829;ES1120009.0149;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;2268.58446847
Xove;2;88766;58448;ES1120009.0149;UA320;14.1007400979;UA300;2268.58446847;88834;ES1120009.0149;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;2268.58446847
Xove;10;88767;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88838;ES1120009.0150;1;V;6230*;6230;X;Formacións herbáceas con Nardus;18487.960716
Xove;10;88768;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88843;ES1120009.0150;1;V;7110*;7110;X;Turbeiras altas activas;18487.960716
Xove;10;88769;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88849;ES1120009.0150;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;18487.960716
Xove;10;88770;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88848;ES1120009.0150;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;18487.960716
Xove;10;88771;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88847;ES1120009.0150;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;18487.960716
Xove;10;88772;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88846;ES1120009.0150;1;S;4030;4030;;Queirogais secos europeos;18487.960716
Xove;10;88773;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88845;ES1120009.0150;1;V;7120;7120;;Turbeiras altas degradadas;18487.960716
Xove;10;88774;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88844;ES1120009.0150;1;V;7140;7140;;Turbeiras de transición e inllós;18487.960716
Xove;10;88775;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88842;ES1120009.0150;1;V;7110*;7110;X;Turbeiras altas activas;18487.960716
Xove;10;88776;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88841;ES1120009.0150;1;V;7110*;7110;X;Turbeiras altas activas;18487.960716
Xove;10;88777;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88839;ES1120009.0150;1;V;7110*;7110;X;Turbeiras altas activas;18487.960716
Xove;10;88778;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88837;ES1120009.0150;1;V;7110*;7110;X;Turbeiras altas activas;18487.960716
Xove;10;88779;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88836;ES1120009.0150;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;18487.960716
Xove;10;88780;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88835;ES1120009.0150;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;18487.960716
Xove;10;88781;58499;ES1120009.0150;UA270;127.286267378;UA200;18487.960716;88840;ES1120009.0150;1;V;7110*;7110;X;Turbeiras altas activas;18487.960716
Xove;1;88782;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88855;ES1120009.0152;1;V;7110*;7110;X;Turbeiras altas activas;4497.82188536
Xove;1;88783;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88856;ES1120009.0152;1;V;7140;7140;;Turbeiras de transición e inllós;4497.82188536
Xove;1;88784;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88859;ES1120009.0152;1;S;4030;4030;;Queirogais secos europeos;4497.82188536
Xove;1;88785;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88857;ES1120009.0152;1;V;7120;7120;;Turbeiras altas degradadas;4497.82188536
Xove;1;88786;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88853;ES1120009.0152;1;V;7110*;7110;X;Turbeiras altas activas;4497.82188536
Xove;1;88787;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88850;ES1120009.0152;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;4497.82188536
Xove;1;88788;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88852;ES1120009.0152;1;V;6230*;6230;X;Formacións herbáceas con Nardus;4497.82188536
Xove;1;88789;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88854;ES1120009.0152;1;V;7110*;7110;X;Turbeiras altas activas;4497.82188536
Xove;1;88790;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88851;ES1120009.0152;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;4497.82188536
Xove;1;88791;58450;ES1120009.0152;UA270;26.7997456461;UA200;4497.82188536;88858;ES1120009.0152;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;4497.82188536
Xove;1;88810;58453;ES1120009.0156;UA240;0.95960488911;UA200;457.484811169;88881;ES1120009.0156;1;V;6230*;6230;X;Formacións herbáceas con Nardus;457.484811169
Xove;1;88811;58453;ES1120009.0156;UA240;0.95960488911;UA200;457.484811169;88885;ES1120009.0156;2;V;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;457.484811169
Xove;1;88812;58453;ES1120009.0156;UA240;0.95960488911;UA200;457.484811169;88884;ES1120009.0156;1;V;7140;7140;;Turbeiras de transición e inllós;457.484811169
Xove;1;88813;58453;ES1120009.0156;UA240;0.95960488911;UA200;457.484811169;88882;ES1120009.0156;3;V;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;457.484811169
Xove;1;88814;58453;ES1120009.0156;UA240;0.95960488911;UA200;457.484811169;88880;ES1120009.0156;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;457.484811169
Xove;1;88815;58453;ES1120009.0156;UA240;0.95960488911;UA200;457.484811169;88879;ES1120009.0156;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;457.484811169
Xove;1;88816;58453;ES1120009.0156;UA240;0.95960488911;UA200;457.484811169;88878;ES1120009.0156;5;P;7110*;7110;X;Turbeiras altas activas;457.484811169
Xove;1;88817;58453;ES1120009.0156;UA240;0.95960488911;UA200;457.484811169;88883;ES1120009.0156;1;V;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;457.484811169
Xove;1;88844;58457;ES1120009.0162;UA270;20.7396177055;UA200;5470.9268281;88916;ES1120009.0162;1;V;7110*;7110;X;Turbeiras altas activas;5470.9268281
Xove;1;88845;58457;ES1120009.0162;UA270;20.7396177055;UA200;5470.9268281;88918;ES1120009.0162;1;V;7140;7140;;Turbeiras de transición e inllós;5470.9268281
Xove;1;88846;58457;ES1120009.0162;UA270;20.7396177055;UA200;5470.9268281;88919;ES1120009.0162;1;V;7120;7120;;Turbeiras altas degradadas;5470.9268281
Xove;1;88847;58457;ES1120009.0162;UA270;20.7396177055;UA200;5470.9268281;88917;ES1120009.0162;1;V;7110*;7110;X;Turbeiras altas activas;5470.9268281
Xove;1;88848;58457;ES1120009.0162;UA270;20.7396177055;UA200;5470.9268281;88914;ES1120009.0162;1;V;6230*;6230;X;Formacións herbáceas con Nardus;5470.9268281
